"","ID","air_genre_name","air_area_name","latitude","longitude"
"514","restaurant_ 514","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"515","restaurant_ 515","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"516","restaurant_ 516","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"517","restaurant_ 517","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"518","restaurant_ 518","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"519","restaurant_ 519","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"520","restaurant_ 520","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"521","restaurant_ 521","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"522","restaurant_ 522","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"523","restaurant_ 523","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"524","restaurant_ 524","Izakaya","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"525","restaurant_ 525","Izakaya","Tokyo-to Minato-ku Akasaka",35.6749184,139.736775
"526","restaurant_ 526","Izakaya","Tokyo-to Minato-ku Akasaka",35.6749184,139.736775
"527","restaurant_ 527","Izakaya","Tokyo-to Minato-ku Akasaka",35.6749184,139.736775
"528","restaurant_ 528","Izakaya","Tokyo-to Minato-ku Akasaka",35.6749184,139.736775
"529","restaurant_ 529","Izakaya","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"530","restaurant_ 530","Izakaya","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"531","restaurant_ 531","Izakaya","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"532","restaurant_ 532","Izakaya","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"533","restaurant_ 533","Izakaya","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"534","restaurant_ 534","Izakaya","Tokyo-to Itabashi-ku Itabashi",35.7511648,139.7092437
"535","restaurant_ 535","Izakaya","Tokyo-to Itabashi-ku Itabashi",35.7511648,139.7092437
"536","restaurant_ 536","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"537","restaurant_ 537","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"538","restaurant_ 538","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"539","restaurant_ 539","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"540","restaurant_ 540","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"541","restaurant_ 541","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"542","restaurant_ 542","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"543","restaurant_ 543","Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775
"544","restaurant_ 544","Izakaya","Tokyo-to Bunkyo-ku Sendagi",35.7268018,139.7581383
"545","restaurant_ 545","Izakaya","Tokyo-to Bunkyo-ku Sendagi",35.7268018,139.7581383
"546","restaurant_ 546","Izakaya","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"547","restaurant_ 547","Izakaya","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"548","restaurant_ 548","Izakaya","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"549","restaurant_ 549","Izakaya","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"550","restaurant_ 550","Izakaya","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"551","restaurant_ 551","Izakaya","Fukuoka-ken Fukuoka-shi Torikai",33.5756863,130.3699764
"552","restaurant_ 552","Izakaya","Fukuoka-ken Fukuoka-shi Torikai",33.5756863,130.3699764
"553","restaurant_ 553","Izakaya","Tokyo-to Nerima-ku Toyotamakita",35.7356234,139.6516577
"554","restaurant_ 554","Izakaya","Tokyo-to Nerima-ku Toyotamakita",35.7356234,139.6516577
"555","restaurant_ 555","Izakaya","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"556","restaurant_ 556","Izakaya","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"557","restaurant_ 557","Izakaya","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"558","restaurant_ 558","Izakaya","Tokyo-to Fuchu-shi Miyanishicho",35.6689735,139.4776614
"559","restaurant_ 559","Izakaya","Tokyo-to Fuchu-shi Miyanishicho",35.6689735,139.4776614
"560","restaurant_ 560","Izakaya","Shizuoka-ken Shizuoka-shi Otemachi",34.9751398,138.3832429
"561","restaurant_ 561","Izakaya","Shizuoka-ken Shizuoka-shi Otemachi",34.9751398,138.3832429
"562","restaurant_ 562","Izakaya","Shizuoka-ken Shizuoka-shi Otemachi",34.9751398,138.3832429
"563","restaurant_ 563","Izakaya","Niigata-ken Nagaoka-shi Otedori",37.4462652,138.8512772
"564","restaurant_ 564","Izakaya","Niigata-ken Nagaoka-shi Otedori",37.4462652,138.8512772
"565","restaurant_ 565","Izakaya","Osaka-fu Osaka-shi Ohiraki",34.6923371,135.4722289
"566","restaurant_ 566","Izakaya","Osaka-fu Osaka-shi Ohiraki",34.6923371,135.4722289
"567","restaurant_ 567","Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"568","restaurant_ 568","Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"569","restaurant_ 569","Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"570","restaurant_ 570","Izakaya","Tokyo-to Katsushika-ku Tateishi",35.7435748,139.8471797
"571","restaurant_ 571","Izakaya","Tokyo-to Katsushika-ku Tateishi",35.7435748,139.8471797
"572","restaurant_ 572","Izakaya","Tokyo-to Ota-ku Kamiikedai",35.602201,139.6976891
"573","restaurant_ 573","Izakaya","Tokyo-to Ota-ku Kamiikedai",35.602201,139.6976891
"574","restaurant_ 574","Izakaya","Tokyo-to Taito-ku Asakusa",35.7118769,139.7966971
"575","restaurant_ 575","Izakaya","Tokyo-to Taito-ku Asakusa",35.7118769,139.7966971
"576","restaurant_ 576","Izakaya","Tokyo-to Taito-ku Asakusa",35.7118769,139.7966971
"577","restaurant_ 577","Izakaya","Tokyo-to Taito-ku Asakusa",35.7118769,139.7966971
"578","restaurant_ 578","Izakaya","Osaka-fu Higashiosaka-shi Aramotokita",34.6793301,135.6010123
"579","restaurant_ 579","Izakaya","Osaka-fu Higashiosaka-shi Aramotokita",34.6793301,135.6010123
"580","restaurant_ 580","Izakaya","Tokyo-to Koto-ku Kameido",35.6995366,139.8265727
"581","restaurant_ 581","Izakaya","Tokyo-to Koto-ku Kameido",35.6995366,139.8265727
"582","restaurant_ 582","Izakaya","Tokyo-to Edogawa-ku Chuo",35.7066569,139.8684267
"583","restaurant_ 583","Izakaya","Tokyo-to Edogawa-ku Chuo",35.7066569,139.8684267
"584","restaurant_ 584","Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"585","restaurant_ 585","Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"586","restaurant_ 586","Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"587","restaurant_ 587","Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"588","restaurant_ 588","Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"589","restaurant_ 589","Izakaya","Tokyo-to Setagaya-ku Sangenjaya",35.6429619,139.6700376
"590","restaurant_ 590","Izakaya","Tokyo-to Setagaya-ku Sangenjaya",35.6429619,139.6700376
"591","restaurant_ 591","Izakaya","Tokyo-to Toshima-ku Mejiro",35.7253002,139.6961875
"592","restaurant_ 592","Izakaya","Tokyo-to Toshima-ku Mejiro",35.7253002,139.6961875
"593","restaurant_ 593","Izakaya","Hyogo-ken Kobe-shi Motomachidori",34.6882414,135.1872537
"594","restaurant_ 594","Izakaya","Hyogo-ken Kobe-shi Motomachidori",34.6882414,135.1872537
"595","restaurant_ 595","Izakaya","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"596","restaurant_ 596","Izakaya","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"597","restaurant_ 597","Izakaya","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"598","restaurant_ 598","Izakaya","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"599","restaurant_ 599","Izakaya","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"600","restaurant_ 600","Izakaya","Tokyo-to Shinagawa-ku Higashigotanda",35.6265683,139.7258581
"601","restaurant_ 601","Izakaya","Tokyo-to Shinagawa-ku Higashigotanda",35.6265683,139.7258581
"602","restaurant_ 602","Izakaya","Hiroshima-ken Hiroshima-shi Nagarekawacho",34.3889694,132.4630947
"603","restaurant_ 603","Izakaya","Hiroshima-ken Hiroshima-shi Nagarekawacho",34.3889694,132.4630947
"604","restaurant_ 604","Izakaya","Fukuoka-ken Fukuoka-shi Imaizumi",33.5858162,130.3986935
"605","restaurant_ 605","Izakaya","Fukuoka-ken Fukuoka-shi Imaizumi",33.5858162,130.3986935
"606","restaurant_ 606","Izakaya","Osaka-fu Osaka-shi Nanbasennichimae",34.6647437,135.5034436
"607","restaurant_ 607","Izakaya","Osaka-fu Osaka-shi Nanbasennichimae",34.6647437,135.5034436
"608","restaurant_ 608","Izakaya","Tokyo-to Chiyoda-ku Kanda Jinbocho",35.6956944,139.7593864
"609","restaurant_ 609","Izakaya","Tokyo-to Chiyoda-ku Kanda Jinbocho",35.6956944,139.7593864
"610","restaurant_ 610","Izakaya","Hyogo-ken Takarazuka-shi Toyocho",34.7997673,135.3600729
"611","restaurant_ 611","Izakaya","Hyogo-ken Takarazuka-shi Toyocho",34.7997673,135.3600729
"612","restaurant_ 612","Okonomiyaki/Monja/Teppanyaki","Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525
"613","restaurant_ 613","Okonomiyaki/Monja/Teppanyaki","Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525
"614","restaurant_ 614","Okonomiyaki/Monja/Teppanyaki","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"615","restaurant_ 615","Okonomiyaki/Monja/Teppanyaki","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"616","restaurant_ 616","Okonomiyaki/Monja/Teppanyaki","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"617","restaurant_ 617","Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"618","restaurant_ 618","Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"619","restaurant_ 619","Okonomiyaki/Monja/Teppanyaki","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"620","restaurant_ 620","Okonomiyaki/Monja/Teppanyaki","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"621","restaurant_ 621","Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"622","restaurant_ 622","Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"623","restaurant_ 623","Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"624","restaurant_ 624","Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"625","restaurant_ 625","Okonomiyaki/Monja/Teppanyaki","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"626","restaurant_ 626","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"627","restaurant_ 627","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"628","restaurant_ 628","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"629","restaurant_ 629","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"630","restaurant_ 630","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"631","restaurant_ 631","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"632","restaurant_ 632","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"633","restaurant_ 633","Bar/Cocktail","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"634","restaurant_ 634","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"635","restaurant_ 635","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"636","restaurant_ 636","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"637","restaurant_ 637","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"638","restaurant_ 638","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"639","restaurant_ 639","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"640","restaurant_ 640","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"641","restaurant_ 641","Bar/Cocktail","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"642","restaurant_ 642","Bar/Cocktail","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"643","restaurant_ 643","Bar/Cocktail","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"644","restaurant_ 644","Bar/Cocktail","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"645","restaurant_ 645","Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"646","restaurant_ 646","Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"647","restaurant_ 647","Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"648","restaurant_ 648","Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"649","restaurant_ 649","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"650","restaurant_ 650","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"651","restaurant_ 651","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"652","restaurant_ 652","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"653","restaurant_ 653","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"654","restaurant_ 654","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"655","restaurant_ 655","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"656","restaurant_ 656","Bar/Cocktail","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"657","restaurant_ 657","Bar/Cocktail","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"658","restaurant_ 658","Bar/Cocktail","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"659","restaurant_ 659","Bar/Cocktail","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"660","restaurant_ 660","Bar/Cocktail","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"661","restaurant_ 661","Bar/Cocktail","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"662","restaurant_ 662","Bar/Cocktail","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"663","restaurant_ 663","Bar/Cocktail","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"664","restaurant_ 664","Bar/Cocktail","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"665","restaurant_ 665","Bar/Cocktail","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"666","restaurant_ 666","Bar/Cocktail","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"667","restaurant_ 667","Bar/Cocktail","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"668","restaurant_ 668","Bar/Cocktail","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"669","restaurant_ 669","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"670","restaurant_ 670","Bar/Cocktail","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"671","restaurant_ 671","Bar/Cocktail","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"672","restaurant_ 672","Bar/Cocktail","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"673","restaurant_ 673","Bar/Cocktail","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"674","restaurant_ 674","Bar/Cocktail","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"675","restaurant_ 675","Bar/Cocktail","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"676","restaurant_ 676","Bar/Cocktail","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"677","restaurant_ 677","Bar/Cocktail","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"678","restaurant_ 678","Bar/Cocktail","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"679","restaurant_ 679","Bar/Cocktail","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"680","restaurant_ 680","Bar/Cocktail","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"681","restaurant_ 681","Bar/Cocktail","Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049
"682","restaurant_ 682","Bar/Cocktail","Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049
"683","restaurant_ 683","Bar/Cocktail","Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049
"684","restaurant_ 684","Bar/Cocktail","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"685","restaurant_ 685","Bar/Cocktail","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"686","restaurant_ 686","Bar/Cocktail","Tokyo-to Shibuya-ku Dogenzaka",35.6593968,139.6964402
"687","restaurant_ 687","Bar/Cocktail","Tokyo-to Shibuya-ku Dogenzaka",35.6593968,139.6964402
"688","restaurant_ 688","Bar/Cocktail","Tokyo-to Nakano-ku Nakano",35.7073985,139.6638354
"689","restaurant_ 689","Bar/Cocktail","Tokyo-to Nakano-ku Nakano",35.7073985,139.6638354
"690","restaurant_ 690","Bar/Cocktail","Tokyo-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"691","restaurant_ 691","Bar/Cocktail","Tokyo-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"692","restaurant_ 692","Bar/Cocktail","Tokyo-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"693","restaurant_ 693","Bar/Cocktail","Tokyo-to Toshima-ku Nishiikebukuro",35.7322863,139.710247
"694","restaurant_ 694","Bar/Cocktail","Tokyo-to Toshima-ku Nishiikebukuro",35.7322863,139.710247
"695","restaurant_ 695","Bar/Cocktail","Tokyo-to Shinjuku-ku Nishishinjuku",35.6921398,139.6854735
"696","restaurant_ 696","Bar/Cocktail","Tokyo-to Shinjuku-ku Nishishinjuku",35.6921398,139.6854735
"697","restaurant_ 697","Bar/Cocktail","Tokyo-to Nakano-ku Nakano",35.7081457,139.666288
"698","restaurant_ 698","Bar/Cocktail","Tokyo-to Nakano-ku Nakano",35.7081457,139.666288
"699","restaurant_ 699","Bar/Cocktail","Osaka-fu Neyagawa-shi Honmachi",34.7660929,135.6280998
"700","restaurant_ 700","Bar/Cocktail","Osaka-fu Neyagawa-shi Honmachi",34.7660929,135.6280998
"701","restaurant_ 701","Bar/Cocktail","Tokyo-to Minato-ku Roppongi",35.6641222,139.729426
"702","restaurant_ 702","Bar/Cocktail","Tokyo-to Minato-ku Roppongi",35.6641222,139.729426
"703","restaurant_ 703","Bar/Cocktail","Tokyo-to Toshima-ku Minamiikebukuro",35.7248234,139.7159634
"704","restaurant_ 704","Bar/Cocktail","Tokyo-to Toshima-ku Minamiikebukuro",35.7248234,139.7159634
"705","restaurant_ 705","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"706","restaurant_ 706","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"707","restaurant_ 707","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"708","restaurant_ 708","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"709","restaurant_ 709","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"710","restaurant_ 710","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"711","restaurant_ 711","Japanese food","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"712","restaurant_ 712","Japanese food","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"713","restaurant_ 713","Japanese food","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"714","restaurant_ 714","Japanese food","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"715","restaurant_ 715","Japanese food","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"716","restaurant_ 716","Japanese food","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"717","restaurant_ 717","Japanese food","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"718","restaurant_ 718","Japanese food","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"719","restaurant_ 719","Japanese food","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"720","restaurant_ 720","Japanese food","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"721","restaurant_ 721","Japanese food","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"722","restaurant_ 722","Japanese food","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"723","restaurant_ 723","Japanese food","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"724","restaurant_ 724","Japanese food","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"725","restaurant_ 725","Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"726","restaurant_ 726","Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"727","restaurant_ 727","Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"728","restaurant_ 728","Japanese food","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0568187,141.3539573
"729","restaurant_ 729","Japanese food","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0568187,141.3539573
"730","restaurant_ 730","Japanese food","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"731","restaurant_ 731","Japanese food","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"732","restaurant_ 732","Japanese food","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"733","restaurant_ 733","Japanese food","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"734","restaurant_ 734","Japanese food","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"735","restaurant_ 735","Japanese food","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"736","restaurant_ 736","Japanese food","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"737","restaurant_ 737","Japanese food","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"738","restaurant_ 738","Japanese food","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"739","restaurant_ 739","Japanese food","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"740","restaurant_ 740","Japanese food","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"741","restaurant_ 741","Japanese food","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"742","restaurant_ 742","Japanese food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"743","restaurant_ 743","Japanese food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"744","restaurant_ 744","Japanese food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"745","restaurant_ 745","Japanese food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"746","restaurant_ 746","Japanese food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"747","restaurant_ 747","Japanese food","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"748","restaurant_ 748","Japanese food","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"749","restaurant_ 749","Japanese food","Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"750","restaurant_ 750","Japanese food","Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"751","restaurant_ 751","Japanese food","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"752","restaurant_ 752","Japanese food","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"753","restaurant_ 753","Japanese food","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"754","restaurant_ 754","Japanese food","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"755","restaurant_ 755","Japanese food","Fukuoka-ken Kitakyushu-shi Otemachi",33.8808817,130.8734191
"756","restaurant_ 756","Japanese food","Fukuoka-ken Kitakyushu-shi Otemachi",33.8808817,130.8734191
"757","restaurant_ 757","Japanese food","Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049
"758","restaurant_ 758","Japanese food","Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049
"759","restaurant_ 759","Japanese food","Tokyo-to Toshima-ku Minamiikebukuro",35.7261178,139.7166049
"760","restaurant_ 760","Japanese food","Tokyo-to Shinagawa-ku Hiromachi",35.6092261,139.7301861
"761","restaurant_ 761","Japanese food","Tokyo-to Shinagawa-ku Hiromachi",35.6092261,139.7301861
"762","restaurant_ 762","Japanese food","Fukuoka-ken Yame-shi Motomachi",33.2119674,130.5579082
"763","restaurant_ 763","Japanese food","Fukuoka-ken Yame-shi Motomachi",33.2119674,130.5579082
"764","restaurant_ 764","Japanese food","Tokyo-to Edogawa-ku Chuo",35.7066569,139.8684267
"765","restaurant_ 765","Japanese food","Tokyo-to Edogawa-ku Chuo",35.7066569,139.8684267
"766","restaurant_ 766","Japanese food","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"767","restaurant_ 767","Japanese food","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"768","restaurant_ 768","Creative cuisine","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
